id,time,latitude,longitude,depth,mag,spatial_cluster
usp000dzu2,20-09-2005 18:19,-20.967,-175.918,140.1999969,5,13
usp000dzu4,20-09-2005 21:23,-7.131931,15.45057,47.03125,5.239697933,1
usp000dzu8,20-09-2005 21:23,12.707,40.526,10,5.400000095,336
usp000dzua,20-09-2005 22:03,-17.817,-178.535,533.5999756,5.300000191,39
usp000dzum,21-09-2005 02:25,43.892,146.145,103,6.099999905,35
usp000dzus,21-09-2005 04:29,-50.256,139.269,10,5.300000191,0
usp000dzvq,21-09-2005 14:57,12.535,40.465,10,5,336
usp000dzwj,22-09-2005 00:07,-16.674,-172.655,10,5.800000191,13
usp000dzwu,22-09-2005 03:12,12.697,40.461,10,5.199999809,336
usp000dzxy,22-09-2005 12:30,3.977,95.973,49.20000076,5.099999905,36
usp000dzy7,22-09-2005 13:58,12.702,40.553,10,5.199999809,336
usp000dzy8,22-09-2005 13:58,-7.128643,15.462552,47.03622055,5.239758968,1
usp000dzyh,22-09-2005 16:19,-40.868,43.255,10,5.300000191,313
usp000dzyj,22-09-2005 16:37,-9.323,158.101,10,5.300000191,30
usp000dzys,22-09-2005 19:18,-54.214,1.949,10,5.300000191,0
usp000dzyu,22-09-2005 19:51,12.398,40.442,10,5.099999905,336
usp000e000,24-09-2005 01:14,-7.125766,15.473036,47.04057312,5.239812374,1
usp000e00z,23-09-2005 13:38,-7.114,-107.579,10,5.400000095,0
usp000e010,23-09-2005 13:48,16.129,-87.473,23,5.900000095,0
usp000e020,24-09-2005 01:14,18.154,-96.835,70,5,0
usp000e02j,24-09-2005 04:40,-5.845,105.498,57.90000153,5,37
usp000e02p,24-09-2005 05:09,-4.305,152.987,39.59999847,5,30
usp000e02q,24-09-2005 05:15,12.674,40.519,10,5.199999809,336
usp000e030,24-09-2005 06:58,-7.124122,15.479027,47.04305649,5.239842892,1
usp000e033,24-09-2005 07:36,-7.123711,15.480525,47.04367828,5.239850044,1
usp000e036,24-09-2005 06:58,12.572,40.569,10,5.300000191,336
usp000e039,24-09-2005 07:36,12.617,40.535,10,5.199999809,336
usp000e03a,24-09-2005 07:54,64.47,-134.36,10,5.099999905,0
usp000e03d,24-09-2005 08:20,12.543,40.389,10,5.099999905,336
usp000e046,24-09-2005 14:48,34.297,140.82,66.5,5.199999809,0
usp000e047,24-09-2005 14:48,-7.122479,15.485018,47.04554367,5.239872932,1
usp000e04m,24-09-2005 19:24,12.471,40.634,11.80000019,5.5,336
usp000e04n,24-09-2005 19:28,39.486,52.035,42.59999847,5.199999809,0
usp000e04r,24-09-2005 20:38,-21.046,168.925,70.09999847,5.300000191,30
usp000e056,25-09-2005 10:02,-7.119191,15.497,47.05051422,5.239933968,1
usp000e059,25-09-2005 00:08,1.556,126.583,63.40000153,5.400000095,40
usp000e05b,25-09-2005 00:37,12.447,40.603,10,5,336
usp000e05x,25-09-2005 03:00,-21.521,169.805,37.5,5.300000191,30
usp000e060,25-09-2005 00:08,-7.120835,15.491009,47.04802704,5.23990345,1
usp000e063,25-09-2005 11:20,-7.11878,15.498498,47.05113602,5.239941597,1
usp000e06m,25-09-2005 08:18,12.441,40.495,10,5,336
usp000e070,25-09-2005 10:02,12.366,40.505,10,5,336
usp000e077,25-09-2005 11:20,12.421,40.578,10,5.099999905,336
usp000e07f,25-09-2005 12:55,-17.515,167.801,30,6.099999905,30
usp000e07v,25-09-2005 15:37,0.068,97.867,28.29999924,5,36
usp000e089,25-09-2005 22:58,-7.116725,15.505987,47.05424118,5.239979744,1
usp000e08p,25-09-2005 20:28,-17.395,167.884,30,5.599999905,30
usp000e08u,25-09-2005 21:25,-5.947,103.881,50.5,5.099999905,37
usp000e092,25-09-2005 23:08,-7.116314,15.507484,47.05486298,5.239987373,1
usp000e095,25-09-2005 22:58,-17.484,167.774,30,5.599999905,30
usp000e098,25-09-2005 23:08,-17.415,167.825,27.29999924,5.099999905,30
usp000e09f,26-09-2005 01:34,-17.56,167.444,35,5.599999905,30
usp000e09h,26-09-2005 01:55,-5.678,-76.398,115,7.5,193
usp000e0a3,26-09-2005 09:33,12.429,40.602,10,5.199999809,336
usp000e0a4,26-09-2005 09:33,-7.115081,15.511978,47.05672836,5.240010262,1
usp000e0ae,26-09-2005 13:28,12.386,40.578,10,5.199999809,336
usp000e0am,26-09-2005 16:41,38.632,69.95,44.09999847,5,385
usp000e0as,26-09-2005 18:50,23.21,121.41,9.399999619,5.199999809,66
usp000e0au,26-09-2005 18:57,37.3,47.8,14,5.199999809,0
usp000e0ay,26-09-2005 20:30,12.458,40.538,10,5.099999905,336
usp000e0b0,26-09-2005 21:49,-7.112204,15.522462,47.06107712,5.240063667,1
usp000e0b3,26-09-2005 21:25,12.338,40.617,10,5,336
usp000e0b6,26-09-2005 21:49,38.659,69.96,48,5.099999905,385
usp000e0ba,27-09-2005 00:25,43.155,18.203,19.39999962,5.099999905,0
usp000e0br,27-09-2005 05:24,-6.245,147.607,57.20000076,5,30
usp000e0bw,27-09-2005 07:57,-11.153,164.171,29.20000076,5.199999809,30
usp000e0cf,27-09-2005 13:08,-28.208,-178.409,207.8999939,5.300000191,13
usp000e0f6,28-09-2005 16:31,12.443,40.634,10,5.099999905,336
usp000e0f7,28-09-2005 16:31,-7.11015,15.52995,47.0641861,5.240101337,1
usp000e0ge,29-09-2005 09:17,50.568,157.151,36.90000153,5.199999809,83
usp000e0gy,29-09-2005 15:34,-10.908,162.031,62,5,30
usp000e0h0,29-09-2005 15:50,-5.437,151.84,25,6.599999905,30
usp000e0h1,29-09-2005 15:50,-7.108917,15.534444,47.06605148,5.240124226,1
usp000e0ha,29-09-2005 18:12,5.219,94.515,48.29999924,5.199999809,143
usp000e0hb,29-09-2005 18:23,-5.563,151.865,28,6.199999809,30
usp000e0he,29-09-2005 18:51,-5.478,151.805,25,5.699999809,30
usp000e0hg,29-09-2005 19:12,-5.492,151.711,25,5.400000095,30
usp000e0hj,29-09-2005 19:56,-5.45,151.772,25,5.300000191,30
usp000e0hm,29-09-2005 20:00,-5.38,151.702,25,5,30
usp000e0p0,01-10-2005 22:19,-7.223165,15.118072,46.89328766,5.238008022,1
usp000e0p3,01-10-2005 21:54,-23.609,-63.632,547.4000244,5.599999905,0
usp000e0p6,01-10-2005 22:19,-16.635,-70.794,20,5.300000191,34
usp000e0ps,02-10-2005 02:22,-17.254,-177.309,358,5.199999809,13
usp000e0pv,02-10-2005 03:15,-16.726,-70.611,14.19999981,5.099999905,34
usp000e0qd,02-10-2005 06:54,0.841,-29.652,10,5.300000191,161
usp000e0s1,02-10-2005 23:45,-53.031,-118.383,10,5.300000191,97
usp000e0s2,02-10-2005 23:59,-5.595,151.651,30.5,5.800000191,30
usp000e0s7,03-10-2005 00:53,-5.554,151.726,38.59999847,5.099999905,30
usp000e0s8,03-10-2005 00:58,1.108,97.239,23.70000076,5.199999809,36
usp000e0sr,03-10-2005 04:22,-1.355,150.305,30,5.099999905,0
usp000e0sv,03-10-2005 05:07,-52.958,-118.434,10,5.099999905,97
usp000e0td,03-10-2005 10:28,-57.948,-25.221,35,5.300000191,121
usp000e0tf,03-10-2005 11:26,-56.021,-26.659,51.29999924,5.099999905,121
usp000e0tv,03-10-2005 14:06,9.469,-77.904,35.5,5.199999809,0
usp000e0ud,03-10-2005 22:09,5.509,94.368,32,5.5,143
usp000e0uy,04-10-2005 04:20,-5.013,153.434,72,5,30
usp000e0v0,04-10-2005 04:33,18.852,145.124,489.5,5.199999809,65
usp000e0v1,04-10-2005 04:33,-7.217001,15.140538,46.90261078,5.238121986,1
usp000e0vt,04-10-2005 12:23,5.559,94.277,44.59999847,5,143
usp000e0we,04-10-2005 21:20,-3.08,128.844,16.60000038,5.300000191,162
usp000e0x0,05-10-2005 08:46,5.233,95.577,18.29999924,5.699999809,0
usp000e0x4,05-10-2005 10:07,-20.535,-174.277,15,5.900000095,13
usp000e0x8,05-10-2005 08:46,-7.215768,15.145032,46.90447617,5.238144875,1
usp000e0xb,05-10-2005 12:19,7.897,92.063,46.70000076,5.300000191,33
usp000e0xu,05-10-2005 20:44,-20.603,-174.264,20.39999962,5.199999809,13
usp000e0xy,05-10-2005 23:10,-50.222,161.671,10,5.300000191,325
usp000e10k,07-10-2005 05:42,6.315,123.952,52.70000076,5.300000191,40
usp000e10q,07-10-2005 06:45,2.18,126.523,72.40000153,5.300000191,40
usp000e11s,07-10-2005 17:43,13.295,-89.347,49.70000076,5.699999809,58
usp000e12e,08-10-2005 03:50,34.539,73.588,26,7.599999905,135
usp000e12f,08-10-2005 03:57,34.238,73.579,10,5.900000095,135
usp000e12g,08-10-2005 03:58,34.994,73.781,10,5.699999809,135
usp000e12h,08-10-2005 03:58,34.353,73.477,10,5.800000191,135
usp000e12j,08-10-2005 04:01,34.712,73.239,10,5.599999905,135
usp000e12k,08-10-2005 04:02,34.515,73.323,10,5.599999905,135
usp000e12m,08-10-2005 04:07,34.586,73.159,10,5.400000095,135
usp000e12t,08-10-2005 04:23,34.718,73.158,10,5.300000191,135
usp000e12u,08-10-2005 04:25,34.625,73.07,10,5,135
usp000e12v,08-10-2005 04:26,34.65,73.125,10,5.699999809,135
usp000e12y,08-10-2005 04:30,1.957,97.853,30,5.599999905,36
usp000e12z,08-10-2005 04:34,34.392,73.729,10,5.099999905,135
usp000e13j,08-10-2005 05:00,34.166,73.561,10,5.099999905,135
usp000e13n,08-10-2005 05:08,34.636,73.234,10,5.400000095,135
usp000e13r,08-10-2005 05:19,34.706,73.13,10,5.300000191,135
usp000e13s,08-10-2005 05:26,34.755,73.152,10,5.5,135
usp000e14b,08-10-2005 06:15,34.536,73.408,10,5.300000191,135
usp000e14h,08-10-2005 06:42,34.63,73.47,10,5.400000095,135
usp000e14k,08-10-2005 06:44,26.493,129.538,26.10000038,5,0
usp000e15a,08-10-2005 08:21,34.788,73.123,10,5,135
usp000e15g,08-10-2005 09:01,34.688,73.247,10,5.099999905,135
usp000e166,08-10-2005 10:46,34.733,73.1,8,6.400000095,135
usp000e167,08-10-2005 10:46,-7.20385,15.188466,46.9224968,5.23836565,1
usp000e16k,08-10-2005 11:28,34.644,73.243,10,5.099999905,135
usp000e16n,08-10-2005 11:33,34.726,73.043,10,5,135
usp000e16p,08-10-2005 11:36,-24.97,-68.808,101.5999985,5.099999905,0
usp000e16z,08-10-2005 12:08,34.593,73.187,10,5.599999905,135
usp000e170,08-10-2005 12:10,34.621,72.996,10,5.199999809,135
usp000e176,08-10-2005 12:25,34.771,73.12,10,5.699999809,135
usp000e179,08-10-2005 12:44,34.75,73.272,10,5.199999809,135
usp000e19a,08-10-2005 21:13,34.71,73.199,12,5.699999809,135
usp000e19f,08-10-2005 21:45,34.651,73.205,10,5.400000095,135
usp000e1bb,09-10-2005 04:58,34.708,73.066,10,5,135
usp000e1bw,09-10-2005 07:09,34.569,73.158,10,5.300000191,135
usp000e1c4,09-10-2005 08:30,-7.198918,15.206439,46.92995453,5.238457203,1
usp000e1c5,09-10-2005 08:34,-7.198507,15.207937,46.93057632,5.238464832,1
usp000e1c6,09-10-2005 08:30,34.67,73.182,7,5.699999809,135
usp000e1c7,09-10-2005 08:34,34.702,73.198,10,5,135
usp000e1d3,09-10-2005 11:21,34.658,73.135,10,5,135
usp000e1d4,09-10-2005 11:21,-7.198096,15.209434,46.93119812,5.238472462,1
usp000e1dn,09-10-2005 13:40,-23.113,-175.415,38.09999847,5.300000191,13
usp000e1ek,09-10-2005 19:20,34.349,73.7,10,5.300000191,135
usp000e1gh,10-10-2005 09:07,-31.6,-177.883,46.40000153,5,13
usp000e1gt,10-10-2005 10:55,-6.881,105.459,30,5.5,37
usp000e1gv,10-10-2005 11:08,13.42,125.077,6.900000095,5.800000191,49
usp000e1hs,10-10-2005 16:07,-45.62,-76.566,35,5.099999905,247
usp000e1jz,11-10-2005 03:37,10.894,92.296,22.79999924,5.400000095,266
usp000e1m7,11-10-2005 15:05,4.82,95.098,30,5.900000095,143
usp000e1m8,11-10-2005 15:05,-7.194809,15.221416,46.93616867,5.23853302,1
usp000e1nb,12-10-2005 04:30,37.912,141.923,46.5,5,35
usp000e1nc,12-10-2005 04:47,-11.306,119.461,4.099999905,5,0
usp000e1pd,12-10-2005 20:23,34.779,73.101,8,5.300000191,135
usp000e1ph,12-10-2005 23:10,-23.684,-175.928,42.79999924,5,13
usp000e1q7,13-10-2005 04:32,-56.698,-155.784,10,5,0
usp000e1q8,13-10-2005 04:32,-7.192754,15.228905,46.93927765,5.238571167,1
usp000e1s1,13-10-2005 22:04,-5.147,153.766,33.20000076,5.699999809,30
usp000e1s2,13-10-2005 22:04,-7.192343,15.230403,46.93989563,5.238578796,1
usp000e1sd,13-10-2005 23:31,21.333,120.302,35,5,66
usp000e1st,14-10-2005 03:36,-23.713,-176.024,33.90000153,5.5,13
usp000e1te,14-10-2005 08:27,-34.659,179.434,204.1000061,5.699999809,170
usp000e1ur,14-10-2005 18:58,-18.312,-172.434,0.899999976,5.400000095,13
usp000e1vp,15-10-2005 04:24,34.014,74.003,10,5.199999809,135
usp000e1vs,15-10-2005 04:32,33.954,73.93,10,5,135
usp000e1we,15-10-2005 10:06,46.816,154.113,42.79999924,6.099999905,35
usp000e1wr,15-10-2005 15:51,25.309,123.351,192,6.400000095,75
usp000e1xm,16-10-2005 03:42,-23.8,-175.929,10,5.300000191,13
usp000e1xn,16-10-2005 04:14,15.361,167.29,10,5.099999905,0
usp000e1xz,16-10-2005 07:05,36.014,139.773,40.29999924,5,118
usp000e1yh,16-10-2005 14:44,51.388,-178.52,49.5,5,7
usp000e1yy,16-10-2005 19:03,2.026,97.941,38,5.699999809,36
usp000e1zk,17-10-2005 02:06,-15.454,-74.813,37.79999924,5,34
usp000e1zt,17-10-2005 03:50,-24.012,-176.048,35,5.400000095,13
usp000e1zy,17-10-2005 05:45,38.131,26.505,8.100000381,5.5,282
usp000e204,17-10-2005 07:12,-49.518,164.189,10,5.699999809,82
usp000e205,17-10-2005 07:12,-7.185356,15.255864,46.95046234,5.238708496,1
usp000e20e,17-10-2005 09:46,38.2,26.5,10.39999962,5.800000191,282
usp000e20f,17-10-2005 09:55,38.143,26.615,20.70000076,5.199999809,282
usp000e21s,17-10-2005 16:13,40.638,139.059,35,5.300000191,0
usp000e21t,17-10-2005 16:15,40.625,138.911,44.79999924,5.099999905,0
usp000e22b,17-10-2005 18:48,37.905,141.998,41.5,5,35
usp000e22f,17-10-2005 19:23,-17.775,-69.486,123,5.699999809,34
usp000e22z,17-10-2005 21:59,11.677,-85.85,162.3000031,5.699999809,115
usp000e24p,18-10-2005 08:42,-14.173,-72.531,88.69999695,5,0
usp000e25a,18-10-2005 15:26,37.622,20.918,14.30000019,5.699999809,261
usp000e25b,18-10-2005 15:36,37.58,21.154,20,5,261
usp000e26b,18-10-2005 21:20,34.786,72.985,10,5,135
usp000e271,19-10-2005 02:33,34.751,73.037,5,5.599999905,135
usp000e275,19-10-2005 03:16,34.755,73.055,10,5.400000095,135
usp000e287,19-10-2005 11:44,36.405,140.839,32,6.300000191,35
usp000e28b,19-10-2005 12:47,34.737,73.106,10,5.099999905,135
usp000e28f,19-10-2005 14:10,-17.404,-175.077,20,5.300000191,13
usp000e28h,19-10-2005 14:49,-5.83,103.06,45.79999924,5.099999905,37
usp000e291,19-10-2005 21:08,-7.177548,15.284321,46.96226883,5.238852978,1
usp000e295,19-10-2005 20:19,-9.185,-109.55,10,5.400000095,227
usp000e299,19-10-2005 21:08,-4.611,72.134,10,5,0
usp000e2ay,20-10-2005 15:26,52.206,-169.04,35.40000153,5.599999905,93
usp000e2bq,20-10-2005 21:40,38.152,26.751,10,5.900000095,282
usp000e2c1,20-10-2005 23:15,-9.36,117.361,25,5.300000191,52
usp000e2c2,20-10-2005 23:32,-7.175904,15.290312,46.96475601,5.238883495,1
usp000e2c4,20-10-2005 23:32,31.693,50.485,43.59999847,5,0
usp000e2c5,20-10-2005 23:15,-7.176315,15.288815,46.96413422,5.238875866,1
usp000e2dr,21-10-2005 08:03,31.961,67.55,10,5,0
usp000e2hk,22-10-2005 12:16,-5.824,129.996,15,5.699999809,74
usp000e2hq,22-10-2005 13:12,37.148,140.931,53.20000076,5.5,35
usp000e2hs,22-10-2005 13:45,25.568,96.05,102.8000031,5,0
usp000e2jr,22-10-2005 20:34,-0.858,-90.952,10,5.400000095,330
usp000e2kn,23-10-2005 04:49,-21.798,-68.422,117,5.5,34
usp000e2m7,23-10-2005 10:08,37.377,134.556,380.7000122,5.900000095,0
usp000e2m8,23-10-2005 10:08,-7.173027,15.300796,46.96910477,5.238936901,1
usp000e2mv,23-10-2005 15:04,34.854,73.042,10,5.5,135
usp000e2ne,23-10-2005 18:29,-7.301,120.243,525.4000244,5.199999809,199
usp000e2nr,23-10-2005 20:29,46.535,153.688,40.5,5.099999905,35
usp000e2p1,23-10-2005 21:38,46.559,153.719,37,5,35
usp000e2p2,23-10-2005 21:38,-7.171384,15.306787,46.97159195,5.238967419,1
usp000e2pk,24-10-2005 00:44,-15.218,-173.018,35,5.099999905,13
usp000e2ps,24-10-2005 01:24,17.815,-105.822,35,5.099999905,72
usp000e2qm,24-10-2005 09:19,11.138,-62.079,116,5.099999905,305
usp000e2qn,24-10-2005 09:34,38.5,141.983,59.70000076,5,35
usp000e2tb,25-10-2005 05:15,-22.867,-176.008,73.09999847,5.300000191,13
usp000e2u1,25-10-2005 11:20,-4.656,125.655,476.3999939,5.199999809,0
usp000e2u2,25-10-2005 11:20,-7.168918,15.315774,46.97531891,5.239012718,1
usp000e2uv,25-10-2005 19:15,-30.73,-177.329,35,5,13
usp000e2uy,25-10-2005 19:40,-7.154,145.976,175.3999939,5.900000095,30
usp000e2ve,26-10-2005 00:39,4.034,94.303,31.29999924,5,143
usp000e2w4,26-10-2005 12:27,52.937,-168.714,53.90000153,5,93
usp000e2w5,26-10-2005 12:27,-7.167274,15.321765,46.97780609,5.239043236,1
usp000e2xg,27-10-2005 06:01,-55.03,-127.829,10,5.400000095,24
usp000e2xm,27-10-2005 07:25,-33.297,-178.514,10,5,13
usp000e2xq,27-10-2005 08:41,30.873,138.468,382.2000122,5.199999809,279
usp000e2yc,27-10-2005 15:19,-4.879,145.385,213,5,30
usp000e2z6,27-10-2005 21:04,-33.438,-178.366,50.20000076,5.099999905,13
usp000e2z7,27-10-2005 21:04,-7.165219,15.329253,46.98091125,5.239081383,1
usp000e2zt,28-10-2005 03:26,-32.603,-178.715,36.90000153,5,13
usp000e314,29-10-2005 22:29,-7.161109,15.344231,46.9871254,5.239157677,1
usp000e319,29-10-2005 04:05,-7.162342,15.339738,46.98526382,5.239134789,1
usp000e31e,28-10-2005 21:34,34.661,73.196,10,5.199999809,135
usp000e31m,28-10-2005 22:30,11.07,-62.04,64.19999695,5.400000095,305
usp000e31x,29-10-2005 01:09,2.639,126.986,62.79999924,5.099999905,40
usp000e31z,29-10-2005 01:17,2.593,126.976,61.90000153,5.099999905,40
usp000e324,29-10-2005 02:41,-21.983,170.327,21.10000038,5.199999809,30
usp000e329,29-10-2005 04:05,-45.214,96.898,8,6.5,0
usp000e32j,29-10-2005 06:38,-8.555,-79.837,31.5,5.5,0
usp000e33g,29-10-2005 16:33,-19.383,-176.453,15.5,5.099999905,13
usp000e344,29-10-2005 22:29,-23.57,179.877,549.7999878,5.199999809,54
usp000e359,30-10-2005 13:08,-16.527,-172.776,10,5.699999809,13
usp000e35b,30-10-2005 13:42,-16.554,-172.816,10,5,13
usp000e3ae,01-11-2005 21:13,-3.592,127.325,12.69999981,5.699999809,149
usp000e3av,02-11-2005 00:46,-54.389,5.241,10,5,139
usp000e3b7,02-11-2005 03:09,-30.39,-178.169,36,5.699999809,13
usp000e3b8,02-11-2005 03:09,-7.265495,14.963805,46.82928085,5.237223625,1
usp000e3bh,02-11-2005 06:35,-16.441,-173.005,15,5.300000191,13
usp000e3de,03-11-2005 06:27,49.851,155.216,119.6999969,5,35
usp000e3g1,04-11-2005 12:25,-35.652,53.373,10,5.599999905,0
usp000e3g2,04-11-2005 12:25,-7.264262,14.968298,46.83114624,5.237246513,1
usp000e3gg,04-11-2005 17:44,1.226,97.269,30,5.5,36
usp000e3j0,05-11-2005 10:48,-7.263029,14.972792,46.83300781,5.237269402,1
usp000e3j4,05-11-2005 09:11,-1.99,-80.331,67.30000305,5.099999905,154
usp000e3j8,05-11-2005 10:48,-3.149,148.143,25,6.400000095,17
usp000e3jr,05-11-2005 15:28,-35.118,-178.202,39.70000076,5.300000191,0
usp000e3jx,05-11-2005 17:32,-12.763,166.801,94,5.099999905,30
usp000e3kt,06-11-2005 01:36,29.731,81.868,49.5,5,238
usp000e3kv,06-11-2005 01:57,12.316,143.858,3.200000048,5,41
usp000e3kx,06-11-2005 02:11,34.52,73.385,10,5.099999905,135
usp000e3mq,06-11-2005 13:28,-48.891,164.836,73.90000153,5.400000095,82
usp000e3nh,07-11-2005 01:49,71.689,-12.064,23.60000038,5,0
usp000e3p5,07-11-2005 10:35,40.126,142.763,38.59999847,5,35
usp000e3p6,07-11-2005 10:35,-7.259741,14.984774,46.83798218,5.237330437,1
usp000e3pr,07-11-2005 17:15,9.959,108.389,10,5.199999809,0
usp000e3q3,07-11-2005 22:11,-56.079,-27.35,113.5999985,5.5,121
usp000e3q4,07-11-2005 22:11,-7.258919,14.987769,46.83922195,5.237345695,1
usp000e3rd,08-11-2005 07:54,9.973,108.287,10,5.300000191,0
usp000e3rk,08-11-2005 09:40,12.323,-88.155,37.5,5.099999905,58
usp000e3rp,08-11-2005 10:01,-6.9,155.01,48.20000076,5.5,30
usp000e3t5,09-11-2005 00:22,-30.322,-177.968,47.90000153,5.099999905,13
usp000e3t6,09-11-2005 00:22,-7.257275,14.99376,46.84170914,5.237376213,1
usp000e3ts,09-11-2005 06:11,-18.029,172.924,10,5.5,0
usp000e3ty,09-11-2005 08:00,-15.271,-173.637,31.20000076,5.400000095,13
usp000e3u6,09-11-2005 11:13,-19.946,-177.555,545.5999756,5.199999809,13
usp000e3u8,09-11-2005 11:33,-1.024,-76.943,248.3000031,5.900000095,0
usp000e3u9,09-11-2005 12:37,-46.941,33.405,10,5,0
usp000e3ue,09-11-2005 15:07,-52.662,18.53,10,5,239
usp000e3v0,09-11-2005 21:56,-65.119,178.241,10,5.300000191,0
usp000e3v1,09-11-2005 21:56,-7.254399,15.004244,46.84605789,5.237429619,1
usp000e3vw,10-11-2005 09:23,-10.513,161.037,68.5,5.5,30
usp000e3wp,10-11-2005 19:29,57.47,120.586,6,5.900000095,0
usp000e3yk,11-11-2005 13:19,-15.413,-75.506,1.600000024,5.199999809,34
usp000e3yv,11-11-2005 14:58,-55.698,-27.063,28.79999924,5.900000095,121
usp000e40d,12-11-2005 06:02,-21.348,175.867,19.60000038,5.400000095,0
usp000e40e,12-11-2005 06:16,-32.158,-178.82,10,5.199999809,13
usp000e40j,12-11-2005 08:19,-5.23,145.644,93.5,5.300000191,30
usp000e417,12-11-2005 17:01,68.886,-17.176,10,5.099999905,0
usp000e418,12-11-2005 17:01,-7.251111,15.016226,46.85103226,5.237490177,1
usp000e41b,12-11-2005 18:54,1.863,97.036,30,5.199999809,36
usp000e41c,12-11-2005 19:17,-15.161,-174.927,250.6999969,5.300000191,13
usp000e420,13-11-2005 02:34,-31.438,-179.717,231.1999969,5.300000191,0
usp000e421,13-11-2005 02:34,-7.249878,15.020719,46.85289383,5.237513065,1
usp000e42s,13-11-2005 09:47,-35.098,78.667,10,5.099999905,78
usp000e42v,13-11-2005 10:24,-3.1,128.944,20,5.900000095,162
usp000e45b,14-11-2005 12:57,-43.752,41.601,10,5.099999905,0
usp000e462,14-11-2005 21:38,38.107,144.896,11,7,0
usp000e463,14-11-2005 21:38,-7.248234,15.02671,46.85538101,5.237543583,1
usp000e46p,15-11-2005 03:34,-20.372,-173.773,35.59999847,5.300000191,13
usp000e487,27-11-2005 10:22,-7.228919,15.097104,46.88459015,5.237901211,1
usp000e48r,15-11-2005 20:20,33.336,141.351,15.89999962,5.699999809,237
usp000e48y,15-11-2005 23:01,22.04,144.799,20,5.699999809,0
usp000e491,15-11-2005 23:13,22.07,144.899,20,5,0
usp000e492,15-11-2005 23:13,-7.24659,15.032701,46.85786819,5.2375741,1
usp000e494,27-11-2005 11:13,-7.228508,15.098602,46.88521194,5.23790884,1
usp000e4a2,16-11-2005 07:21,-9.392,-78.553,60.09999847,5,0
usp000e4a3,16-11-2005 07:21,-7.246179,15.034199,46.85848999,5.23758173,1
usp000e4be,16-11-2005 23:48,23.324,142.205,50.29999924,5.099999905,337
usp000e4bp,17-11-2005 04:16,-28.814,-62.855,607.7000122,5.300000191,388
usp000e4cy,17-11-2005 19:26,-22.361,-67.895,147,6.800000191,34
usp000e4d7,17-11-2005 21:59,33.319,141.388,10,5.699999809,237
usp000e4d8,17-11-2005 21:59,-7.244535,15.04019,46.86097336,5.237612247,1
usp000e4du,18-11-2005 03:15,13.298,-89.069,84.69999695,5.400000095,58
usp000e4dy,18-11-2005 04:34,14.639,123.285,46.09999847,5.099999905,0
usp000e4es,18-11-2005 16:36,51.06,158.091,47.5,5,83
usp000e4g1,19-11-2005 06:38,2.819,95.471,30,5.099999905,36
usp000e4g2,19-11-2005 06:38,-7.242892,15.046181,46.86346054,5.237642765,1
usp000e4gd,19-11-2005 12:40,48.792,-128.598,10,5.300000191,174
usp000e4gg,19-11-2005 14:09,2.034,96.794,31.5,5.199999809,36
usp000e4gh,19-11-2005 14:10,2.164,96.786,21,6.5,36
usp000e4gp,19-11-2005 17:11,-3.996,103.512,30,5,37
usp000e4gs,19-11-2005 17:55,6.243,125.895,93.59999847,5.300000191,40
usp000e4gu,19-11-2005 18:09,-30.015,-177.925,51.59999847,5.199999809,13
usp000e4hn,20-11-2005 04:57,-24.639,179.575,538.5999756,5.300000191,54
usp000e4j8,20-11-2005 12:53,53.843,-164.093,30,6.199999809,207
usp000e4j9,20-11-2005 12:53,-7.239604,15.058163,46.86843109,5.237703323,1
usp000e4kg,20-11-2005 19:34,-7.807,123.693,35.29999924,5.099999905,0
usp000e4m3,21-11-2005 00:19,-6.958,129.221,125.6999969,5.5,74
usp000e4m4,21-11-2005 00:19,-7.238782,15.061158,46.86967468,5.237718582,1
usp000e4mm,21-11-2005 07:12,-1.204,137.198,34.09999847,5.099999905,0
usp000e4mt,21-11-2005 08:26,34.65,73.126,10,5.199999809,135
usp000e4nm,21-11-2005 15:36,31.019,129.997,145,6.099999905,0
usp000e4nn,21-11-2005 16:19,11.168,125.27,95.90000153,5.099999905,49
usp000e4p2,21-11-2005 20:17,-15.347,-173.418,10,5.199999809,13
usp000e4p3,21-11-2005 20:17,-7.236727,15.068647,46.87277985,5.237756729,1
usp000e4pb,21-11-2005 23:54,46.459,153.722,35.09999847,5.099999905,35
usp000e4pu,22-11-2005 09:48,-14.808,66.717,10,5.599999905,178
usp000e4pw,22-11-2005 09:57,-14.9,66.705,10,5.400000095,178
usp000e4q10,22-11-2005 13:21,-7.235083,15.074638,46.87526703,5.237787247,1
usp000e4q9,22-11-2005 13:21,-60.726,-25.319,13.5,5.5,121
usp000e4qa,22-11-2005 14:04,0.729,96.945,27.79999924,5,36
usp000e4qc,22-11-2005 15:09,53.929,-164.063,37.59999847,5.699999809,207
usp000e4qd,22-11-2005 15:11,-5.154,145.284,68,6.199999809,30
usp000e4qy,22-11-2005 23:27,-8.979,-74.267,145.8999939,5.300000191,163
usp000e4sf,23-11-2005 19:33,50.073,147.704,631.9000244,5.5,0
usp000e4tj,24-11-2005 10:46,-24.273,-176.313,35,5.599999905,13
usp000e4u4,24-11-2005 20:28,-3.1,130.328,32,5,162
usp000e4u5,24-11-2005 20:28,-7.232207,15.085122,46.87961578,5.237840652,1
